timestamp,hostname,empresa_id,servidor_id,mac_address,ip,cpu,ram,disco,health_score,status_cpu,status_ram,status_disco,temp_max_cpu,status_temperatura,margem_termica,status_margem,temperatura_ambiente,clima,umidade,fan_principal_rpm,indice_resfriamento,status_resfriamento,throttling,bytes_recv,bytes_sent,pack_recv,pack_sent,packet_loss_internet,latency_min_ms,latency_avg_ms,latency_max_ms,lat_adsb_rastreamento,lat_rastreamento_correlacao,lat_correlacao_rotas,lat_rotas_api,lat_api_bd,lat_bd_sync,rastreamento_mbps,rotas_mbps,correlacao_mbps,api_gateway_mbps,bd_mbps,sync_service_mbps,rastreamento_loss,correlacao_loss,rotas_loss,api_loss,bd_loss,sync_loss,opensky_timestamp,total_aeronaves,avg_adsb_update_seconds
2026-05-24 07:49:59,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,72.3,89.6,17.2,64.35,alerta,alerta,estavel,81.8,alerta,8.2,ruim,31.03,chuvoso,47,2927,73.0,moderada,NAO,811642659,434126605,261458,316191,2.1,2.42,51.69,92.03,34.6,37.72,57.57,57.45,14.32,92.66,57.01,69.33,11.94,96.3,80.12,74.8,0.52,0.95,0.38,0.13,0.76,0.33,1779619799,376,12.27
2026-05-26 02:43:59,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,26.5,59.2,71.5,74.14,estavel,estavel,estavel,56.3,normal,33.7,boa,30.07,nublado,50,3994,82.5,boa,NAO,571573091,131668616,61727,321744,0.53,7.32,56.64,145.89,83.46,71.78,72.73,45.72,12.18,74.39,18.84,32.98,35.3,80.37,20.88,31.06,0.52,0.95,0.64,0.2,0.59,0.88,1779774239,302,50.26
2026-05-25 20:11:10,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,91.0,84.0,20.5,69.09,critico,alerta,estavel,48.0,normal,42.0,excelente,26.42,parcialmente nublado,38,3395,93.0,boa,NAO,575389652,391736936,110791,154868,2.82,4.7,56.45,199.46,34.15,97.14,28.46,22.84,43.17,86.98,96.4,78.63,83.78,74.28,21.68,27.35,0.24,0.38,0.56,0.49,0.28,0.93,1779750670,421,24.5
2026-05-23 23:10:40,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,12.9,28.6,84.0,74.11,estavel,estavel,alerta,75.6,alerta,14.4,moderada,32.98,chuvoso,94,4045,78.9,boa,NAO,80248321,43556026,471347,368972,0.59,1.0,11.1,124.68,63.79,66.38,31.48,19.29,26.2,94.02,29.02,45.91,33.78,96.25,18.33,32.65,0.33,0.19,0.72,0.3,0.09,0.71,1779588640,110,15.76
2026-05-25 11:11:18,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,65.1,66.9,40.7,66.2,estavel,estavel,estavel,79.6,alerta,10.4,moderada,25.1,parcialmente nublado,67,3590,87.6,boa,NAO,843146284,80664584,308956,118931,1.68,2.85,76.27,71.45,27.2,48.44,41.95,67.96,60.61,72.88,59.25,82.49,22.81,81.64,29.49,12.79,0.83,0.9,0.01,0.6,0.23,0.11,1779718278,78,30.19
2026-05-28 21:05:11,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,57.4,72.1,10.8,66.05,estavel,estavel,estavel,93.8,critica,-3.8,ruim,19.14,ensolarado,86,3457,72.1,moderada,SIM,460329857,386534641,464403,58596,2.93,1.53,15.97,117.03,44.25,54.61,93.89,49.04,24.41,28.81,65.81,81.2,35.67,21.58,32.64,53.34,0.51,0.21,0.71,0.37,0.68,0.55,1780013111,245,9.39
2026-05-28 10:10:31,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,63.9,32.8,59.9,66.26,estavel,estavel,estavel,89.9,critica,0.1,ruim,15.12,nublado,59,4387,86.0,boa,SIM,397505147,568409920,408149,75301,1.77,4.48,16.43,115.62,36.18,82.91,98.68,85.83,58.67,17.73,82.87,51.05,11.37,18.76,48.86,58.2,0.68,0.29,0.62,0.5,0.02,0.12,1779973831,146,38.1
2026-05-26 22:27:26,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,49.7,39.4,25.6,78.71,estavel,estavel,estavel,46.1,normal,43.9,excelente,18.71,nublado,32,3422,82.1,boa,NAO,713418825,79626299,271296,439741,0.56,2.74,29.52,81.87,12.42,54.78,53.25,56.42,43.71,34.08,20.88,18.86,27.4,98.95,90.1,98.0,0.86,0.93,0.74,0.04,0.68,0.46,1779845246,296,11.23
2026-05-26 20:19:49,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,79.2,76.2,67.5,58.68,alerta,alerta,estavel,93.7,critica,-3.7,ruim,21.24,ensolarado,93,3542,70.4,moderada,SIM,623977323,393655007,403180,189770,1.72,4.32,12.73,161.33,90.74,71.57,26.41,31.93,41.95,71.17,37.15,13.79,64.41,56.69,47.4,68.28,0.88,0.03,0.83,0.46,0.67,0.42,1779837589,291,35.49
2026-05-26 20:19:56,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,29.7,30.8,35.6,75.6,estavel,estavel,estavel,74.7,alerta,15.3,moderada,25.68,nublado,64,2231,40.1,ruim,NAO,571437375,139831342,305297,203957,2.27,6.33,44.2,171.17,51.6,10.98,84.17,55.2,91.37,50.42,83.92,39.53,97.69,96.76,70.35,20.02,0.64,0.32,0.92,0.61,0.48,0.64,1779837596,84,20.89
2026-05-26 07:32:58,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,11.8,45.2,74.7,79.36,estavel,estavel,estavel,45.2,normal,44.8,excelente,18.82,nublado,63,3650,90.3,boa,NAO,696303920,511251884,103233,121500,2.1,7.34,14.38,147.68,29.74,70.13,94.74,90.57,65.29,51.06,40.49,89.19,20.28,44.48,37.67,60.59,0.66,0.46,0.27,0.09,0.08,0.23,1779791578,56,33.78
2026-05-25 07:50:26,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,73.8,47.5,56.1,69.96,alerta,estavel,estavel,59.3,normal,30.7,boa,30.37,parcialmente nublado,33,3785,54.8,ruim,NAO,729759428,72630245,494440,302081,1.65,7.47,60.98,153.32,67.11,46.57,57.92,81.17,35.62,21.48,40.23,41.92,77.64,75.51,94.14,68.18,0.25,0.55,0.72,0.98,0.6,0.37,1779706226,300,8.81
2026-05-26 14:09:58,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,75.8,85.4,31.7,67.25,alerta,alerta,estavel,61.8,normal,28.2,boa,24.65,ensolarado,43,4322,47.6,ruim,NAO,461956900,420035257,438234,151591,0.63,2.19,25.06,190.75,15.52,45.88,93.03,27.36,71.07,24.94,39.36,70.21,95.24,31.31,21.42,30.32,0.27,0.92,0.07,0.16,0.21,0.84,1779815398,128,25.85
2026-05-28 04:51:40,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,62.5,57.0,42.3,67.52,estavel,estavel,estavel,79.0,alerta,11.0,moderada,16.84,parcialmente nublado,61,1896,85.3,boa,NAO,601324550,492720794,348182,349384,0.18,9.9,48.22,80.74,12.64,23.21,11.58,48.27,58.37,82.76,25.01,74.73,30.71,55.81,28.49,39.86,0.39,0.15,0.46,0.29,0.1,0.74,1779954700,161,23.97
2026-05-28 09:20:35,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,15.6,43.0,85.5,77.78,estavel,estavel,alerta,47.8,normal,42.2,excelente,12.15,chuvoso,88,2959,64.8,moderada,NAO,445070465,226647209,301341,219730,0.35,7.95,29.15,91.13,57.12,24.13,36.48,57.36,60.13,26.05,52.4,10.75,50.02,63.86,58.64,60.18,0.96,0.03,0.65,0.81,0.43,0.52,1779970835,422,44.07
2026-05-24 06:02:09,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,37.9,31.4,29.4,73.2,estavel,estavel,estavel,83.6,alerta,6.4,ruim,23.54,nublado,46,2975,43.6,ruim,NAO,556754835,587701479,208792,150465,2.54,3.51,72.68,149.58,50.1,18.94,59.83,80.94,98.43,30.87,97.33,92.6,25.85,72.47,98.95,75.55,0.48,0.24,0.48,0.71,0.43,0.53,1779613329,427,17.05
2026-05-27 16:48:41,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,12.5,81.3,83.7,68.03,estavel,alerta,alerta,80.0,alerta,10.0,moderada,25.03,ensolarado,62,3634,66.5,moderada,NAO,270585870,552057010,110344,64217,2.25,1.23,42.03,153.06,54.34,19.27,43.86,32.66,21.86,75.92,77.67,89.35,14.08,47.27,73.38,68.81,0.36,0.58,0.47,0.02,0.44,0.96,1779911321,169,27.45
2026-05-23 18:48:11,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,40.6,47.5,58.0,67.14,estavel,estavel,estavel,93.4,critica,-3.4,ruim,26.83,parcialmente nublado,32,3915,94.1,boa,SIM,299814992,124958201,204838,244781,0.57,2.54,60.87,83.99,44.56,44.78,76.05,61.08,95.09,21.96,54.65,72.27,96.85,38.72,18.29,32.34,0.38,0.11,0.31,0.42,0.3,0.49,1779572891,126,35.69
2026-05-28 03:14:57,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,78.1,34.4,7.0,69.11,alerta,estavel,estavel,85.8,critica,4.2,ruim,26.96,ensolarado,33,3034,60.7,moderada,NAO,651318551,457670184,441607,225349,0.57,2.44,78.6,139.57,20.31,85.7,22.08,49.61,26.58,80.49,88.55,11.9,93.46,47.47,49.64,66.26,0.82,0.15,0.34,0.25,0.43,0.87,1779948897,403,54.64
2026-05-27 11:00:45,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,34.3,78.9,10.0,74.53,estavel,alerta,estavel,62.7,normal,27.3,boa,26.61,chuvoso,59,2686,91.4,boa,NAO,308763804,513286713,111487,188016,1.52,2.08,11.74,88.54,55.77,41.02,86.22,34.77,57.84,19.65,27.32,55.67,43.69,24.4,20.04,90.58,0.22,0.38,0.92,0.76,0.11,0.84,1779890445,333,9.96
2026-05-22 20:36:02,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,56.8,61.7,57.8,72.02,estavel,estavel,estavel,51.9,normal,38.1,boa,14.88,ensolarado,64,1905,70.9,moderada,NAO,658635105,138403537,433859,200116,0.88,3.73,39.87,120.84,85.75,45.45,43.96,78.28,67.21,45.19,16.35,49.94,38.44,64.83,34.12,38.36,0.74,0.09,0.82,0.74,0.37,0.71,1779492962,368,22.69
2026-05-23 11:31:04,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,82.8,28.0,76.8,70.37,alerta,estavel,estavel,53.6,normal,36.4,boa,27.56,chuvoso,59,2891,94.4,boa,NAO,517571010,105636402,487873,430420,2.4,8.07,49.9,149.2,98.0,70.15,90.21,77.67,10.41,37.97,12.74,97.67,62.88,93.12,96.45,83.85,0.67,0.25,0.44,0.45,0.95,0.82,1779546664,440,59.8
2026-05-22 09:17:39,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,37.6,40.8,51.6,73.45,estavel,estavel,estavel,69.5,normal,20.5,moderada,33.95,parcialmente nublado,36,2089,69.5,moderada,NAO,873078177,183411670,411550,341190,1.42,8.35,36.13,107.66,95.09,27.0,38.0,33.14,16.5,15.26,95.68,28.74,47.33,47.65,66.31,57.65,0.5,0.1,0.21,0.71,0.42,0.21,1779452259,403,29.62
2026-05-28 16:16:44,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,84.9,35.3,47.6,63.67,alerta,estavel,estavel,93.1,critica,-3.1,ruim,12.57,ensolarado,71,2809,81.2,boa,SIM,77803347,274445014,251792,310821,1.53,5.18,23.03,113.73,57.16,14.01,51.61,66.32,33.56,39.77,21.75,64.74,70.17,32.63,43.9,67.34,0.43,0.2,0.67,0.96,0.0,0.76,1779995804,328,52.37
2026-05-24 21:28:43,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,56.7,52.1,21.1,75.04,estavel,estavel,estavel,55.4,normal,34.6,boa,22.37,nublado,39,1866,56.4,moderada,NAO,842483274,109751288,459594,262935,2.31,5.73,24.52,140.04,28.87,53.14,94.9,82.07,50.11,12.82,37.31,13.81,39.04,42.51,70.21,25.98,0.19,0.78,0.72,0.85,0.55,0.26,1779668923,207,18.08
2026-05-26 22:21:17,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,16.9,33.4,16.0,75.35,estavel,estavel,estavel,90.0,critica,0.0,ruim,15.11,ensolarado,69,4328,91.9,boa,SIM,871426583,42239437,311864,332275,2.97,6.74,48.6,54.36,31.46,68.54,23.01,94.26,67.07,56.53,55.29,72.31,74.75,54.79,25.41,53.24,0.13,0.36,0.89,0.42,0.62,0.31,1779844877,283,47.45
2026-05-26 22:03:03,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,97.5,78.4,55.8,67.81,critico,alerta,estavel,39.9,normal,50.1,excelente,28.41,nublado,88,3002,49.6,ruim,NAO,698134662,517008304,200092,331007,1.92,9.46,10.03,61.41,86.67,33.47,66.35,91.32,73.93,37.23,52.86,75.89,27.13,47.65,74.82,72.14,0.16,0.57,0.74,0.83,0.96,0.09,1779843783,319,47.52
2026-05-23 02:54:18,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,82.5,46.4,51.8,62.4,alerta,estavel,estavel,93.8,critica,-3.8,ruim,13.42,ensolarado,93,1998,44.0,ruim,SIM,529294625,173849086,121261,227513,0.81,4.1,73.98,122.55,36.23,10.71,47.4,97.92,67.22,76.14,47.3,86.33,78.48,99.05,17.67,34.81,0.91,0.39,0.01,0.35,0.05,0.59,1779515658,63,33.62
2026-05-28 21:41:09,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,22.6,77.1,5.4,71.62,estavel,alerta,estavel,87.2,critica,2.8,ruim,34.15,chuvoso,57,4004,56.7,moderada,NAO,534737374,263760933,366328,312689,0.85,9.63,22.01,73.42,90.33,25.89,73.45,29.66,62.93,60.71,78.44,74.86,12.66,90.42,56.56,87.69,0.48,0.45,0.41,0.3,0.82,0.81,1780015269,168,39.7
2026-05-24 03:16:27,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,39.2,86.6,79.6,63.45,estavel,alerta,estavel,85.1,critica,4.9,ruim,13.48,parcialmente nublado,62,3166,77.1,boa,NAO,888964329,363587400,237781,248503,2.46,5.46,75.44,53.42,83.92,69.22,60.43,58.9,11.32,90.76,36.73,31.62,41.89,51.55,97.75,75.35,0.32,0.91,0.09,0.23,0.19,0.67,1779603387,397,52.17
2026-05-28 09:10:14,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,59.0,21.9,71.5,68.65,estavel,estavel,estavel,82.1,alerta,7.9,ruim,27.36,parcialmente nublado,36,2004,99.9,boa,NAO,880002843,289638351,243128,148167,2.16,5.47,47.52,158.96,83.59,48.72,77.11,74.16,50.5,72.66,72.01,77.65,79.28,84.29,77.19,87.11,0.58,0.24,0.92,0.79,0.93,0.32,1779970214,408,51.76
2026-05-26 18:40:58,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,75.6,85.7,42.4,62.4,alerta,alerta,estavel,82.0,alerta,8.0,ruim,21.39,nublado,74,2465,48.5,ruim,NAO,593515436,566603304,161981,159618,0.46,3.04,20.17,141.14,40.69,50.65,38.52,47.33,54.25,98.29,74.0,18.29,59.21,63.13,15.8,82.25,0.97,0.88,0.51,0.84,0.98,0.71,1779831658,375,49.95
2026-05-27 00:58:21,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,61.2,27.3,26.1,79.4,estavel,estavel,estavel,41.3,normal,48.7,excelente,30.5,chuvoso,87,2928,91.8,boa,NAO,766822799,167041798,431900,296610,1.98,7.14,48.48,73.49,33.66,99.69,97.44,13.22,85.21,67.84,21.03,31.94,90.18,26.76,67.58,61.78,0.46,0.87,0.56,0.25,0.38,0.13,1779854301,172,37.97
2026-05-23 12:25:48,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,80.7,28.4,12.6,74.19,alerta,estavel,estavel,59.7,normal,30.3,boa,14.59,ensolarado,59,3103,63.2,moderada,NAO,209883262,363608043,427889,432519,2.03,1.62,39.73,123.06,30.92,91.79,35.68,14.71,20.19,64.56,94.44,40.93,73.61,70.52,35.99,27.43,0.18,0.27,0.96,0.7,0.02,0.52,1779549948,160,54.7
2026-05-24 09:05:02,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,71.9,55.2,16.2,72.66,alerta,estavel,estavel,58.1,normal,31.9,boa,29.97,parcialmente nublado,58,4171,72.6,moderada,NAO,264980673,150898220,401573,257884,0.82,5.02,45.02,199.96,11.6,89.37,24.61,54.56,33.58,39.27,81.06,44.94,48.94,50.83,69.25,92.74,0.55,0.08,0.13,0.24,0.67,0.79,1779624302,316,55.51
2026-05-26 15:35:27,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,23.6,71.8,84.6,65.75,estavel,estavel,alerta,88.9,critica,1.1,ruim,27.62,chuvoso,44,4390,40.2,ruim,SIM,591151971,139996667,427075,393267,0.78,3.58,71.33,69.74,81.76,72.56,51.06,63.09,32.75,92.69,97.41,43.49,55.37,57.3,49.98,45.59,0.79,0.7,0.35,0.05,0.49,0.02,1779820527,444,34.63
2026-05-25 11:56:07,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,76.7,93.7,20.4,71.87,alerta,critico,estavel,38.2,normal,51.8,excelente,17.03,parcialmente nublado,87,2404,96.4,boa,NAO,690390370,328674398,220304,384793,2.12,3.86,28.61,73.79,51.42,88.85,79.56,42.84,29.28,84.27,63.48,88.08,93.73,64.26,93.39,49.67,0.11,0.28,0.33,0.93,0.15,0.77,1779720967,166,14.01
2026-05-24 20:24:26,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,68.4,87.0,87.0,60.12,estavel,alerta,alerta,80.5,alerta,9.5,ruim,29.89,ensolarado,83,2231,60.9,moderada,NAO,436237191,305026293,224208,55956,0.9,5.29,44.05,89.08,52.22,38.62,76.51,19.83,71.78,14.48,41.56,67.99,15.4,90.3,36.34,19.07,0.06,0.07,0.81,0.8,0.91,0.07,1779665066,171,56.31
2026-05-27 06:54:49,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,73.0,60.9,73.6,70.53,alerta,estavel,estavel,43.7,normal,46.3,excelente,21.34,ensolarado,84,3274,95.0,boa,NAO,575964112,345514159,315845,404961,2.13,8.34,59.39,117.75,31.5,93.85,99.94,87.94,81.46,42.71,93.97,59.95,55.69,56.29,90.31,90.64,0.15,0.55,0.99,0.13,0.67,0.85,1779875689,483,26.44
2026-05-28 08:09:23,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,79.8,45.3,73.8,62.2,alerta,estavel,estavel,88.8,critica,1.2,ruim,26.69,ensolarado,38,2278,68.7,moderada,SIM,211703628,296801505,326662,43332,1.64,8.69,15.69,168.82,72.36,11.48,12.73,36.28,71.29,50.96,61.15,97.32,73.57,71.24,87.71,41.53,0.57,0.58,0.67,0.8,0.95,0.78,1779966563,280,58.16
2026-05-26 19:25:41,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,92.1,76.8,33.6,65.35,critico,alerta,estavel,64.7,normal,25.3,boa,14.52,chuvoso,88,2086,95.5,boa,NAO,238055967,162367527,303879,58280,2.17,5.55,58.23,191.09,48.3,47.32,55.32,64.83,82.76,69.28,86.43,45.91,31.06,49.04,61.76,18.34,0.01,0.24,0.96,0.27,0.23,0.03,1779834341,367,24.34
2026-05-23 02:08:49,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,45.3,68.8,30.9,72.22,estavel,estavel,estavel,64.6,normal,25.4,boa,24.46,chuvoso,44,4276,48.3,ruim,NAO,750100115,233800382,98206,301990,1.53,8.93,29.78,174.0,15.62,37.97,27.98,92.81,79.05,81.81,26.87,41.38,21.14,58.85,42.73,62.52,0.03,0.12,0.89,0.45,0.71,0.0,1779512929,279,41.95
2026-05-24 18:39:17,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,59.1,79.2,33.0,72.88,estavel,alerta,estavel,46.7,normal,43.3,excelente,32.69,chuvoso,85,4291,54.6,ruim,NAO,663971411,279882409,423647,389649,2.76,8.03,61.27,105.29,19.51,68.47,97.95,97.88,86.08,35.46,93.2,36.88,65.29,32.49,56.57,11.92,0.2,0.41,0.42,0.91,0.71,0.44,1779658757,245,13.94
2026-05-24 12:56:31,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,87.7,47.1,50.9,66.27,alerta,estavel,estavel,71.2,alerta,18.8,moderada,17.21,chuvoso,46,2987,81.1,boa,NAO,807479534,355317042,72788,233055,0.92,8.76,38.2,169.07,16.27,87.77,30.46,60.27,81.2,92.81,56.82,20.23,54.92,45.86,28.99,48.37,0.68,0.89,0.28,0.09,0.54,0.7,1779638191,146,30.62
2026-05-23 18:19:28,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,40.1,85.6,11.6,71.26,estavel,alerta,estavel,71.5,alerta,18.5,moderada,17.05,ensolarado,49,4462,93.3,boa,NAO,60298417,51237009,314217,405052,1.46,9.36,27.78,139.11,55.44,87.43,70.03,70.16,54.53,18.83,74.33,34.71,39.54,47.99,56.99,25.53,0.76,0.49,0.12,0.88,0.84,0.93,1779571168,400,20.27
2026-05-24 21:22:40,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,82.7,66.8,36.8,63.88,alerta,estavel,estavel,81.7,alerta,8.3,ruim,24.27,parcialmente nublado,75,2045,80.1,boa,NAO,366535239,441318691,414863,260710,0.96,7.63,14.24,70.47,11.49,31.42,20.29,28.32,99.58,18.6,68.49,75.24,35.8,28.07,78.65,17.17,0.95,0.65,0.64,0.31,0.21,0.54,1779668560,88,41.17
2026-05-26 08:40:16,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,82.0,34.2,70.7,72.65,alerta,estavel,estavel,41.9,normal,48.1,excelente,24.41,nublado,94,2586,91.4,boa,NAO,557901689,263958447,360361,148726,2.49,7.44,74.08,97.25,99.94,70.35,45.52,75.48,60.32,35.47,34.3,46.27,48.52,49.84,82.32,76.06,0.57,0.91,0.35,0.15,0.34,0.3,1779795616,142,34.22
2026-05-28 05:56:50,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,12.6,33.7,89.3,79.8,estavel,estavel,alerta,42.8,normal,47.2,excelente,17.29,ensolarado,39,4024,94.5,boa,NAO,179049721,483050042,302031,260234,2.21,5.99,56.52,99.82,34.26,55.91,10.16,17.22,88.81,57.23,90.05,40.57,69.43,15.53,69.92,84.3,0.79,1.0,0.7,0.4,0.76,0.53,1779958610,175,27.71
2026-05-24 20:24:30,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,56.6,36.9,13.6,78.19,estavel,estavel,estavel,50.1,normal,39.9,boa,18.87,nublado,50,4023,62.2,moderada,NAO,776207733,576164057,277379,371774,2.53,7.93,26.55,190.12,82.13,75.45,76.02,87.96,64.09,10.03,81.56,30.23,58.3,96.52,85.38,39.7,0.45,0.59,0.77,0.0,0.25,0.65,1779665070,470,23.09
2026-05-27 07:01:12,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,96.7,48.3,54.2,60.22,critico,estavel,estavel,94.0,critica,-4.0,ruim,25.2,parcialmente nublado,75,3534,73.1,moderada,SIM,527582149,564260339,493261,440541,0.97,6.74,19.67,129.13,94.6,55.57,57.91,17.83,41.82,29.1,48.08,66.17,40.43,52.03,25.58,79.83,0.7,0.8,0.64,0.99,0.13,0.61,1779876072,97,30.51
2026-05-27 20:36:38,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,24.5,71.2,10.9,78.94,estavel,estavel,estavel,50.3,normal,39.7,boa,24.96,nublado,36,3637,47.3,ruim,NAO,434961106,33475597,84865,363802,0.04,3.9,45.4,107.06,82.0,76.03,94.0,51.93,35.66,95.69,25.76,81.76,64.38,99.56,83.52,61.31,0.44,0.05,0.89,0.74,0.41,0.15,1779924998,152,36.67
2026-05-28 05:01:14,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,5.3,85.6,24.9,81.35,estavel,alerta,estavel,37.8,normal,52.2,excelente,12.57,ensolarado,53,2271,41.8,ruim,NAO,590123978,522989763,237269,187364,2.15,9.64,66.94,146.29,51.88,57.3,60.3,64.07,73.41,11.87,94.89,86.81,61.41,88.93,28.27,54.38,0.97,0.21,0.64,0.42,0.77,0.6,1779955274,284,17.85
2026-05-28 10:38:46,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,55.0,47.9,58.3,70.28,estavel,estavel,estavel,68.4,normal,21.6,moderada,22.83,parcialmente nublado,43,3888,95.7,boa,NAO,53969022,341161885,275308,368202,1.14,4.31,52.83,156.88,35.83,13.3,43.38,70.75,73.91,82.78,98.87,55.86,91.41,23.79,69.93,68.8,0.32,0.56,0.25,0.38,0.04,0.81,1779975526,432,44.16
2026-05-23 07:34:42,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,76.0,22.5,89.8,63.0,alerta,estavel,alerta,92.6,critica,-2.6,ruim,31.88,ensolarado,92,3356,52.6,ruim,SIM,887568179,118483111,96567,118803,0.39,2.82,70.34,178.62,90.36,83.32,16.39,30.74,80.36,73.91,15.76,68.05,93.19,73.37,68.9,32.24,0.78,0.69,0.66,0.79,0.01,0.34,1779532482,284,30.46
2026-05-27 12:19:24,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,8.1,28.4,82.9,74.97,estavel,estavel,alerta,74.8,alerta,15.2,moderada,29.1,parcialmente nublado,84,2104,89.7,boa,NAO,213692287,373495883,88081,296872,2.29,8.15,30.24,178.6,91.41,19.19,40.58,32.68,20.94,61.58,80.72,32.44,18.45,41.58,67.29,39.78,0.52,0.78,0.85,0.55,0.27,0.01,1779895164,482,53.85
2026-05-25 09:49:41,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,88.8,35.3,79.6,67.62,alerta,estavel,estavel,58.9,normal,31.1,boa,34.97,chuvoso,57,3921,48.4,ruim,NAO,443195153,187260204,417915,143897,1.04,5.0,60.44,183.75,46.46,77.14,53.12,22.58,55.94,42.07,72.31,76.34,36.13,38.27,47.48,53.76,0.72,0.94,0.12,0.51,0.57,0.79,1779713381,212,6.37
2026-05-24 15:17:22,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,51.8,21.5,86.7,72.91,estavel,estavel,alerta,59.8,normal,30.2,boa,33.27,parcialmente nublado,71,3284,72.1,moderada,NAO,246491131,396900110,183947,394507,0.08,8.03,44.3,117.92,54.31,26.04,39.81,80.14,53.48,66.9,23.58,93.11,93.9,22.81,62.19,25.2,0.97,0.4,0.8,0.66,0.44,0.33,1779646642,241,15.03
2026-05-26 20:52:05,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,75.5,26.9,82.5,67.77,alerta,estavel,alerta,69.6,normal,20.4,moderada,33.42,parcialmente nublado,76,4212,47.7,ruim,NAO,716853229,143979289,239021,153566,1.98,9.39,41.29,61.64,96.05,29.85,37.55,24.74,28.26,86.25,17.42,70.78,46.46,88.2,53.37,63.3,0.71,0.85,0.87,0.94,0.13,0.87,1779839525,409,52.45
2026-05-24 06:53:24,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,85.0,77.2,84.9,58.01,alerta,alerta,alerta,86.4,critica,3.6,ruim,16.31,chuvoso,54,2973,66.4,moderada,NAO,592975224,114282026,239196,166109,2.44,3.18,61.46,90.57,25.74,80.15,26.48,28.41,31.97,93.26,65.37,81.87,59.32,47.81,61.89,48.06,0.39,0.72,0.24,0.9,0.05,0.9,1779616404,361,56.71
