timestamp_coleta,numero_voo,status,origem,destino,delay_origem,delay_destino
2026-06-01 12:38:37,CM3571,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:38:37,AR7598,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:38:37,AM8008,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:38:37,AC9811,scheduled,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:38:37,DL6140,landed,Aeroporto Internacional Guarulhos,Hercilio Luz,,
2026-06-01 12:38:37,AF1907,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:38:37,UX2371,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:38:37,TP4042,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:38:37,CM3606,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:38:37,AR7592,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:38:37,AM7928,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 12:38:37,QR5126,scheduled,Aeroporto Internacional Guarulhos,International Airport Marechal Rondon,,
2026-06-01 12:38:37,QR7292,scheduled,Aeroporto Internacional Guarulhos,Tancredo Neves International Airport,,
2026-06-01 12:38:37,TP5872,scheduled,Aeroporto Internacional Guarulhos,Tancredo Neves International Airport,,
2026-06-01 12:38:37,DT6322,scheduled,Aeroporto Internacional Guarulhos,Tancredo Neves International Airport,,
2026-06-01 12:38:37,CM3566,scheduled,Aeroporto Internacional Guarulhos,Tancredo Neves International Airport,,
2026-06-01 12:38:37,AR7462,scheduled,Aeroporto Internacional Guarulhos,Tancredo Neves International Airport,,
2026-06-01 12:38:37,QR5128,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:38:37,UX2377,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:38:37,TP5962,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:38:37,DT6124,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:38:37,CM3633,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:38:37,AR7534,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:38:37,AM8170,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:38:37,AC9808,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:38:37,UA7345,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 12:38:37,AR8017,scheduled,Aeroporto Internacional Guarulhos,Cascavel,,
2026-06-01 12:38:37,QR7267,scheduled,Aeroporto Internacional Guarulhos,Cascavel,,
2026-06-01 12:38:37,AR8028,scheduled,Aeroporto Internacional Guarulhos,Cascavel,,
2026-06-01 12:38:37,UX2316,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 18:56:02,QR774,scheduled,Aeroporto Internacional Guarulhos,Doha International,,
2026-06-01 18:56:02,JL7990,scheduled,Aeroporto Internacional Guarulhos,Doha International,,
2026-06-01 18:56:02,WB1558,scheduled,Aeroporto Internacional Guarulhos,Doha International,,
2026-06-01 18:56:02,MF6226,scheduled,Aeroporto Internacional Guarulhos,Doha International,,
2026-06-01 18:56:02,WY6128,scheduled,Aeroporto Internacional Guarulhos,Doha International,,
2026-06-01 18:56:02,LA5262,scheduled,Aeroporto Internacional Guarulhos,Doha International,,
2026-06-01 18:56:02,UL3139,scheduled,Aeroporto Internacional Guarulhos,Doha International,,
2026-06-01 18:56:02,EK262,scheduled,Aeroporto Internacional Guarulhos,Dubai,,
2026-06-01 18:56:02,GF5407,scheduled,Aeroporto Internacional Guarulhos,Dubai,,
2026-06-01 18:56:02,DM6021,scheduled,Aeroporto Internacional Guarulhos,Punta Cana International,,
2026-06-01 18:56:02,TP84,scheduled,Aeroporto Internacional Guarulhos,Lisbon Portela,,
2026-06-01 18:56:02,LY9085,scheduled,Aeroporto Internacional Guarulhos,Lisbon Portela,,
2026-06-01 18:56:02,AD7122,scheduled,Aeroporto Internacional Guarulhos,Lisbon Portela,,
2026-06-01 18:56:02,AT214,scheduled,Aeroporto Internacional Guarulhos,Mohamed V,,
2026-06-01 18:56:02,LA4776,scheduled,Aeroporto Internacional Guarulhos,Pinto Martins,,
2026-06-01 18:56:02,AR8117,scheduled,Aeroporto Internacional Guarulhos,Pinto Martins,,
2026-06-01 18:56:02,LA8088,active,Aeroporto Internacional Guarulhos,Brussels Airport,,20
2026-06-01 18:56:02,QR5104,scheduled,Aeroporto Internacional Guarulhos,Val De Cans,,
2026-06-01 18:56:02,SV6736,active,Aeroporto Internacional Guarulhos,Leonardo Da Vinci (Fiumicino),,10
2026-06-01 18:56:02,LH5245,active,Aeroporto Internacional Guarulhos,Leonardo Da Vinci (Fiumicino),,10
2026-06-01 18:56:02,ET4391,active,Aeroporto Internacional Guarulhos,Leonardo Da Vinci (Fiumicino),,10
2026-06-01 18:56:02,SQ2955,active,Aeroporto Internacional Guarulhos,Zurich,,11
2026-06-01 18:56:02,MU4519,active,Aeroporto Internacional Guarulhos,Charles De Gaulle,,20
2026-06-01 18:56:02,JL5510,active,Aeroporto Internacional Guarulhos,Charles De Gaulle,,20
2026-06-01 18:56:02,CX7804,active,Aeroporto Internacional Guarulhos,Charles De Gaulle,,20
2026-06-01 18:56:02,CA7106,active,Aeroporto Internacional Guarulhos,Charles De Gaulle,,20
2026-06-01 18:56:02,AY4406,active,Aeroporto Internacional Guarulhos,Charles De Gaulle,,20
2026-06-01 18:56:02,SQ2197,active,Aeroporto Internacional Guarulhos,Frankfurt International Airport,,
2026-06-01 18:56:02,UX2312,scheduled,Aeroporto Internacional Guarulhos,Regional Do Cariri,,
2026-06-01 18:56:02,TP5896,scheduled,Aeroporto Internacional Guarulhos,Regional Do Cariri,,
2026-06-01 18:56:02,KL9390,scheduled,Aeroporto Internacional Guarulhos,Regional Do Cariri,,
2026-06-01 18:56:02,ET4190,scheduled,Aeroporto Internacional Guarulhos,Regional Do Cariri,,
2026-06-01 18:56:02,AV2621,scheduled,Aeroporto Internacional Guarulhos,Regional Do Cariri,,
2026-06-01 18:56:02,AR7468,scheduled,Aeroporto Internacional Guarulhos,Regional Do Cariri,,
2026-06-01 18:56:02,AM8117,scheduled,Aeroporto Internacional Guarulhos,Regional Do Cariri,,
2026-06-01 18:56:02,AF1990,scheduled,Aeroporto Internacional Guarulhos,Regional Do Cariri,,
2026-06-01 18:56:02,LH4728,scheduled,Aeroporto Internacional Guarulhos,Eurico Sales,,
2026-06-01 18:56:02,DL7366,scheduled,Aeroporto Internacional Guarulhos,Eurico Sales,,
2026-06-01 18:56:02,AR8075,scheduled,Aeroporto Internacional Guarulhos,Eurico Sales,,
2026-06-01 18:56:02,UX2355,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 18:56:02,TP5851,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 18:56:02,SA2321,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 18:56:02,KL9353,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 18:56:02,ET4182,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 18:56:02,EK3637,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 18:56:02,DT6696,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 18:56:02,AV2654,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 18:56:02,AR7600,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 18:56:02,AF1906,scheduled,Aeroporto Internacional Guarulhos,Luis Eduardo Magalhaes,,
2026-06-01 18:56:02,QR5152,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 18:56:02,DL6186,scheduled,Aeroporto Internacional Guarulhos,Salgado Filho,,
2026-06-01 18:56:02,TP6293,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 18:56:02,QR5257,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 18:56:02,DL7369,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 18:56:02,AR8170,scheduled,Aeroporto Internacional Guarulhos,Londrina,,
2026-06-01 18:56:02,TP4150,scheduled,Aeroporto Internacional Guarulhos,Cataratas,,
2026-06-01 18:56:02,SA2353,scheduled,Aeroporto Internacional Guarulhos,Cataratas,,
2026-06-01 18:56:02,KL9322,scheduled,Aeroporto Internacional Guarulhos,Cataratas,,
2026-06-01 18:56:02,ET4150,scheduled,Aeroporto Internacional Guarulhos,Cataratas,,
2026-06-01 18:56:02,EK3625,scheduled,Aeroporto Internacional Guarulhos,Cataratas,,
2026-06-01 18:56:02,DT6170,scheduled,Aeroporto Internacional Guarulhos,Cataratas,,
2026-06-01 18:56:02,AF1933,scheduled,Aeroporto Internacional Guarulhos,Cataratas,,
2026-06-01 18:56:02,QR7277,scheduled,Aeroporto Internacional Guarulhos,Ezeiza Ministro Pistarini,,
2026-06-01 18:56:02,LX9702,scheduled,Aeroporto Internacional Guarulhos,Ezeiza Ministro Pistarini,,
2026-06-01 18:56:02,DL6354,scheduled,Aeroporto Internacional Guarulhos,Ezeiza Ministro Pistarini,,
2026-06-01 18:56:02,TK9563,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 18:56:02,QR5149,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 18:56:02,LH4710,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 18:56:02,DL6714,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 18:56:02,AR8129,scheduled,Aeroporto Internacional Guarulhos,Afonso Pena International Airport,,
2026-06-01 18:56:02,TP4125,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 18:56:02,SA2345,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 18:56:02,KL9384,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 18:56:02,ET4132,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 18:56:02,EK3725,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 18:56:02,AR7475,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 18:56:02,AF2027,scheduled,Aeroporto Internacional Guarulhos,International Airport Campo Grande,,
2026-06-01 18:56:02,TK9029,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 18:56:02,QR5168,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 18:56:02,LH4706,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 18:56:02,DL6149,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 18:56:02,AR8112,scheduled,Aeroporto Internacional Guarulhos,Presidente Juscelino Kubitschek,,
2026-06-01 18:56:02,QR5157,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 18:56:02,DL6723,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 18:56:02,TK9125,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 18:56:02,QR5171,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 18:56:02,DL6225,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 18:56:02,AR8355,scheduled,Aeroporto Internacional Guarulhos,Eduardo Gomes,,
2026-06-01 18:56:02,QF3908,scheduled,Aeroporto Internacional Guarulhos,Arturo Merino Benitez,,
2026-06-01 18:56:02,QR5283,scheduled,Aeroporto Internacional Guarulhos,Regional De Maringa SBMG,,
2026-06-01 18:56:02,DL6193,scheduled,Aeroporto Internacional Guarulhos,Regional De Maringa SBMG,,
2026-06-01 18:56:02,AR8359,scheduled,Aeroporto Internacional Guarulhos,Regional De Maringa SBMG,,
2026-06-01 18:56:02,NH5895,active,Aeroporto Internacional Guarulhos,Frankfurt International Airport,,
2026-06-01 18:56:02,CA6250,active,Aeroporto Internacional Guarulhos,Frankfurt International Airport,,
2026-06-01 18:56:02,AI8897,active,Aeroporto Internacional Guarulhos,Frankfurt International Airport,,
2026-06-01 18:56:02,QR5259,active,Aeroporto Internacional Guarulhos,El Prat De Llobregat,,9
2026-06-01 18:56:02,IB6542,active,Aeroporto Internacional Guarulhos,El Prat De Llobregat,,9
2026-06-01 18:56:02,MU4562,active,Aeroporto Internacional Guarulhos,Milano Malpensa,,57
2026-06-01 18:56:02,AY4413,active,Aeroporto Internacional Guarulhos,Milano Malpensa,,57
2026-06-01 18:56:02,MU4560,active,Aeroporto Internacional Guarulhos,Leonardo Da Vinci (Fiumicino),,19
