timestamp,pid,nome,usuario,cpu,ram_percent,ram_mb,status,tempo_execucao,latencia_ms,criticidade
2026-05-23 23:50:33,19832,chrome.exe,JORTIEKE\ricar,0.0,0.0,0.3,running,0d 3h 44min,0.01,Estável
2026-05-23 23:50:34,20136,svchost.exe,,0.0,0.21,16.21,running,1d 14h 29min,6.46,Estável
2026-05-23 23:50:34,20332,svchost.exe,,0.0,0.01,0.83,running,1d 13h 33min,6.65,Estável
2026-05-23 23:50:34,20660,NVIDIA Overlay.exe,JORTIEKE\ricar,0.0,0.17,13.63,running,0d 3h 44min,0.01,Estável
2026-05-23 23:50:34,20752,svchost.exe,,0.0,0.01,0.65,running,0d 3h 44min,6.1,Estável
2026-05-23 23:50:34,20864,Code.exe,JORTIEKE\ricar,0.0,0.41,32.26,running,0d 3h 42min,0.01,Estável
2026-05-23 23:50:34,21060,cmd.exe,JORTIEKE\ricar,0.0,0.0,0.23,running,0d 0h 4min,0.01,Estável
2026-05-23 23:50:34,21064,NVIDIA Overlay.exe,JORTIEKE\ricar,0.0,0.03,2.34,running,0d 3h 44min,0.01,Estável
2026-05-23 23:50:34,21124,AcerSysHardwareService.exe,,0.0,0.01,1.02,running,0d 3h 44min,4.87,Estável
2026-05-23 23:50:35,21228,SurSvc.exe,,0.0,0.08,6.65,running,1d 14h 18min,5.36,Estável
2026-05-23 23:50:35,21332,TextInputHost.exe,JORTIEKE\ricar,0.0,0.13,10.38,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:35,21336,chrome.exe,JORTIEKE\ricar,0.0,1.61,127.05,running,0d 3h 44min,0.01,Estável
2026-05-23 23:50:35,21340,svchost.exe,,0.0,0.03,2.3,running,1d 14h 22min,4.58,Estável
2026-05-23 23:50:35,21628,svchost.exe,,0.0,0.0,0.32,running,1d 14h 22min,4.23,Estável
2026-05-23 23:50:35,21720,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.04,3.33,running,0d 3h 44min,0.01,Estável
2026-05-23 23:50:35,21804,NisSrv.exe,,0.0,0.04,3.05,running,1d 14h 16min,6.63,Estável
2026-05-23 23:50:35,22156,Code.exe,JORTIEKE\ricar,0.0,0.02,1.74,running,0d 1h 29min,0.02,Estável
2026-05-23 23:50:36,22600,MQRDCrashpadHandler.exe,JORTIEKE\ricar,0.0,0.0,0.34,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:36,22616,csrss.exe,,0.0,0.03,2.14,running,0d 5h 20min,5.46,Estável
2026-05-23 23:50:36,22644,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.01,0.7,running,0d 3h 44min,0.06,Estável
2026-05-23 23:50:36,22816,MsMpEng.exe,,0.0,1.91,150.52,running,1d 14h 17min,6.6,Estável
2026-05-23 23:50:36,22884,conhost.exe,JORTIEKE\ricar,0.0,0.0,0.32,running,0d 0h 4min,0.02,Estável
2026-05-23 23:50:36,23000,NVIDIA Overlay.exe,JORTIEKE\ricar,0.0,0.12,9.29,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:36,23564,AcerGAICameraW.exe,JORTIEKE\ricar,0.0,0.02,1.78,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:36,23700,conhost.exe,JORTIEKE\ricar,0.0,0.01,0.74,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:37,23724,AcerPurifiedVoiceApp.exe,JORTIEKE\ricar,0.0,0.0,0.01,stopped,0d 0h 23min,0.04,Estável
2026-05-23 23:50:37,24260,nvcontainer.exe,,0.0,0.03,2.23,running,0d 5h 20min,6.09,Estável
2026-05-23 23:50:37,24272,ApplicationFrameHost.exe,JORTIEKE\ricar,0.0,0.0,0.3,running,0d 0h 23min,0.01,Estável
2026-05-23 23:50:37,24344,svchost.exe,,0.0,0.01,1.18,running,1d 13h 31min,4.62,Estável
2026-05-23 23:50:37,24428,conhost.exe,JORTIEKE\ricar,0.0,0.0,0.32,running,0d 0h 4min,0.02,Estável
2026-05-23 23:50:37,24580,ShellExperienceHost.exe,JORTIEKE\ricar,0.0,0.0,0.01,stopped,0d 3h 44min,0.11,Estável
2026-05-23 23:50:37,24636,pet.exe,JORTIEKE\ricar,0.0,0.02,1.33,running,0d 0h 4min,0.02,Estável
2026-05-23 23:50:37,25288,AQAUserPS.exe,JORTIEKE\ricar,0.0,0.03,2.11,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:37,25360,chrome.exe,JORTIEKE\ricar,0.0,2.05,161.96,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:38,25988,chrome.exe,JORTIEKE\ricar,0.0,0.49,38.62,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:38,26400,Code.exe,JORTIEKE\ricar,0.0,1.19,94.14,running,0d 3h 42min,0.01,Estável
2026-05-23 23:50:38,26600,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.03,2.19,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:38,26664,OpenConsole.exe,JORTIEKE\ricar,0.0,0.01,0.64,running,0d 3h 42min,0.02,Estável
2026-05-23 23:50:38,26812,R.exe,JORTIEKE\ricar,0.0,0.01,0.46,running,0d 0h 4min,0.02,Estável
2026-05-23 23:50:38,26976,node.exe,JORTIEKE\ricar,0.0,0.0,0.04,running,0d 0h 57min,0.02,Estável
2026-05-23 23:50:38,27060,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.19,14.72,running,0d 3h 44min,0.01,Estável
2026-05-23 23:50:38,27328,chrome.exe,JORTIEKE\ricar,0.0,0.02,1.71,running,0d 0h 2min,0.02,Estável
2026-05-23 23:50:38,27364,conhost.exe,JORTIEKE\ricar,0.0,0.0,0.39,running,0d 0h 4min,0.02,Estável
2026-05-23 23:50:39,27568,nvcontainer.exe,JORTIEKE\ricar,0.0,0.04,2.82,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:39,27696,RuntimeBroker.exe,JORTIEKE\ricar,0.0,0.02,1.5,running,0d 3h 44min,0.01,Estável
2026-05-23 23:50:39,27760,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.04,3.39,running,0d 3h 42min,0.01,Estável
2026-05-23 23:50:39,27876,chrome.exe,JORTIEKE\ricar,0.0,0.27,21.04,running,0d 0h 1min,0.01,Estável
2026-05-23 23:50:39,27952,ACCUserPS.exe,JORTIEKE\ricar,0.0,0.01,0.52,running,0d 3h 44min,0.01,Estável
2026-05-23 23:50:39,27956,StartMenuExperienceHost.exe,JORTIEKE\ricar,0.0,0.07,5.51,running,0d 3h 44min,0.01,Estável
2026-05-23 23:50:39,28116,nvsphelper64.exe,JORTIEKE\ricar,0.0,0.01,1.01,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:39,28348,conhost.exe,,0.0,0.01,0.83,running,0d 3h 44min,6.76,Estável
2026-05-23 23:50:39,28476,Code.exe,JORTIEKE\ricar,0.0,0.02,1.76,running,0d 3h 36min,0.02,Estável
2026-05-23 23:50:40,28484,chrome.exe,JORTIEKE\ricar,0.0,0.04,3.02,running,0d 3h 44min,0.01,Estável
2026-05-23 23:50:40,28504,cowork-svc.exe,,0.0,0.02,1.38,running,0d 3h 44min,6.6,Estável
2026-05-23 23:50:40,28696,CrossDeviceService.exe,JORTIEKE\ricar,0.0,0.02,1.89,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:40,28944,svchost.exe,JORTIEKE\ricar,0.0,0.01,0.57,running,0d 3h 37min,0.02,Estável
2026-05-23 23:50:40,28956,Code.exe,JORTIEKE\ricar,0.0,0.11,9.05,running,0d 3h 42min,0.02,Estável
2026-05-23 23:50:40,28984,NVIDIA Overlay.exe,JORTIEKE\ricar,0.0,0.07,5.48,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:40,29096,svchost.exe,JORTIEKE\ricar,0.0,0.03,2.27,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:40,29236,bash.exe,JORTIEKE\ricar,0.0,0.0,0.38,running,0d 3h 42min,0.05,Estável
2026-05-23 23:50:41,29244,cmd.exe,JORTIEKE\ricar,0.0,0.0,0.23,running,0d 0h 4min,0.08,Estável
2026-05-23 23:50:41,29344,RuntimeBroker.exe,JORTIEKE\ricar,0.0,0.02,1.2,running,0d 0h 23min,0.01,Estável
2026-05-23 23:50:41,29868,cmd.exe,JORTIEKE\ricar,0.0,0.0,0.02,running,0d 0h 57min,0.03,Estável
2026-05-23 23:50:41,29928,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.01,0.96,running,0d 3h 42min,0.01,Estável
2026-05-23 23:50:41,29976,Code.exe,JORTIEKE\ricar,0.0,0.01,0.63,running,0d 3h 36min,0.02,Estável
2026-05-23 23:50:41,30012,chrome.exe,JORTIEKE\ricar,0.0,0.33,26.25,running,0d 0h 1min,0.01,Estável
2026-05-23 23:50:41,30476,chrome.exe,JORTIEKE\ricar,0.0,0.39,30.47,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:41,31164,Code.exe,JORTIEKE\ricar,0.0,0.03,2.06,running,0d 3h 42min,0.02,Estável
2026-05-23 23:50:41,31856,WidgetService.exe,JORTIEKE\ricar,0.0,0.01,0.94,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:41,31876,powershell.exe,JORTIEKE\ricar,0.0,0.04,3.39,running,0d 0h 4min,0.02,Estável
2026-05-23 23:50:42,31924,svchost.exe,JORTIEKE\ricar,0.0,0.01,0.56,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:42,31992,R.exe,JORTIEKE\ricar,0.0,0.01,0.45,running,0d 0h 4min,0.01,Estável
2026-05-23 23:50:42,32076,OpenConsole.exe,JORTIEKE\ricar,0.0,0.01,0.84,running,0d 3h 42min,0.02,Estável
2026-05-23 23:50:42,32084,ipf_helper.exe,JORTIEKE\ricar,0.0,0.04,3.1,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:42,32180,svchost.exe,JORTIEKE\ricar,0.0,0.01,0.52,running,0d 3h 42min,0.02,Estável
2026-05-23 23:50:42,32280,chrome.exe,JORTIEKE\ricar,0.0,0.08,6.48,running,0d 3h 38min,0.02,Estável
2026-05-23 23:50:42,32292,chrome.exe,JORTIEKE\ricar,0.0,0.02,1.69,running,0d 0h 28min,0.02,Estável
2026-05-23 23:50:42,32296,Code.exe,JORTIEKE\ricar,0.0,0.51,40.41,running,0d 3h 42min,0.01,Estável
2026-05-23 23:50:42,32456,Code.exe,JORTIEKE\ricar,0.0,0.54,42.37,running,0d 3h 42min,0.02,Estável
2026-05-23 23:50:43,32516,msedgewebview2.exe,JORTIEKE\ricar,0.0,0.05,4.29,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:43,32548,WmiApSrv.exe,,0.0,0.02,1.83,running,0d 8h 6min,5.5,Estável
2026-05-23 23:50:43,33152,powershell.exe,JORTIEKE\ricar,0.0,0.01,1.03,running,0d 3h 42min,0.01,Estável
2026-05-23 23:50:43,33320,conhost.exe,JORTIEKE\ricar,0.0,0.0,0.33,running,0d 0h 4min,0.02,Estável
2026-05-23 23:50:43,33360,chrome.exe,JORTIEKE\ricar,0.0,0.82,64.65,running,0d 0h 58min,0.04,Estável
2026-05-23 23:50:43,33412,OVRServer_x64.exe,JORTIEKE\ricar,0.0,0.27,21.31,running,0d 3h 44min,0.02,Estável
2026-05-23 23:50:43,33500,fontdrvhost.exe,,0.0,0.0,0.08,running,0d 5h 20min,4.57,Estável
2026-05-23 23:50:43,33648,dwm.exe,,0.0,0.33,25.91,running,0d 5h 20min,6.11,Estável
2026-05-23 23:50:44,33764,svchost.exe,,0.0,0.04,3.37,running,0d 1h 18min,5.0,Estável
2026-05-23 23:50:44,34232,Code.exe,JORTIEKE\ricar,0.0,0.07,5.57,running,0d 0h 4min,0.02,Estável
2026-05-23 23:50:44,34388,LibreHardwareMonitor.exe,JORTIEKE\ricar,0.0,0.33,26.3,running,0d 0h 4min,0.01,Estável
