timestamp,pid,nome,usuario,cpu_percent,ram_percent,ram_mb,latency_ms,status,uptime
2026-03-16 07:03:00,4432,flight_plan_manager,srv_sagitario,80.6,10.4,885,115,running,17d 12h
2026-03-16 07:03:00,7685,traffic_control_gui,leticia,1.1,1.7,117,9,sleeping,12d 1h
2026-03-16 07:03:00,1102,ops_reporting_srv,srv_sagitario,59.9,18.6,1144,125,running,29d 12h
2026-03-16 07:03:00,5567,network_sync_gateway,root,85.3,10.8,632,159,running,16d 22h
2026-03-16 07:03:00,2234,security_auth_srv,root,86.6,9.5,419,176,running,24d 13h
2026-03-16 07:03:00,3341,log_collector,srv_sagitario,72.1,8.1,851,215,running,11d 3h
2026-03-16 07:03:00,4456,alert_generator,srv_sagitario,74.7,12.6,1719,149,running,14d 5h
2026-03-16 07:03:00,5578,historical_archiver,srv_sagitario,60.8,17.4,972,115,running,20d 13h
2026-03-16 07:03:00,1123,backup_engine,root,89.1,6.3,1555,117,running,13d 11h
2026-03-16 07:03:00,2245,audit_service,root,78.7,21.2,542,130,running,28d 19h
2026-03-16 07:03:00,8876,maintenance_shell,leticia,0.0,1.0,56,0,stopped,2d 4h
2026-03-16 07:04:00,3456,proc_asm,srv_sagitario,80.0,11.2,1411,156,running,2d 19h
2026-03-16 07:04:00,1234,proc_correlation,srv_sagitario,65.2,11.3,407,157,running,19d 4h
2026-03-16 07:04:00,9921,proc_db,db_admin,62.9,9.7,482,193,running,1d 23h
2026-03-16 07:04:00,8854,radar_data_ingestion,srv_sagitario,68.3,7.0,783,181,running,23d 14h
2026-03-16 07:04:00,4432,flight_plan_manager,srv_sagitario,72.5,20.6,1255,198,running,7d 3h
2026-03-16 07:04:00,7685,traffic_control_gui,leticia,48.3,20.3,1161,132,running,3d 21h
2026-03-16 07:04:00,1102,ops_reporting_srv,srv_sagitario,2.0,4.1,53,9,sleeping,29d 9h
2026-03-16 07:04:00,5567,network_sync_gateway,root,77.0,15.8,990,199,running,17d 7h
2026-03-16 07:04:00,2234,security_auth_srv,root,54.0,9.0,1261,127,running,1d 11h
2026-03-16 07:04:00,3341,log_collector,srv_sagitario,61.6,21.7,515,212,running,20d 2h
2026-03-16 07:04:00,4456,alert_generator,srv_sagitario,62.9,17.2,1326,201,running,14d 13h
2026-03-16 07:04:00,5578,historical_archiver,srv_sagitario,48.3,15.9,1171,150,running,15d 21h
2026-03-16 07:04:00,1123,backup_engine,root,50.8,18.3,1560,216,running,19d 5h
2026-03-16 07:04:00,2245,audit_service,root,50.8,20.5,363,174,running,27d 3h
2026-03-16 07:04:00,8876,maintenance_shell,leticia,0.0,0.8,38,0,stopped,6d 5h
2026-03-16 07:05:00,3456,proc_asm,srv_sagitario,76.9,21.1,1312,154,running,29d 9h
2026-03-16 07:05:00,1234,proc_correlation,srv_sagitario,56.3,21.3,812,191,running,5d 20h
2026-03-16 07:05:00,9921,proc_db,db_admin,69.0,15.9,1462,174,running,19d 4h
2026-03-16 07:05:00,8854,radar_data_ingestion,srv_sagitario,73.1,10.7,1404,187,running,2d 0h
2026-03-16 07:05:00,4432,flight_plan_manager,srv_sagitario,87.7,14.8,1583,208,running,7d 18h
2026-03-16 07:05:00,7685,traffic_control_gui,leticia,73.8,20.1,1367,173,running,10d 20h
2026-03-16 07:05:00,1102,ops_reporting_srv,srv_sagitario,1.0,4.9,227,9,sleeping,15d 2h
2026-03-16 07:05:00,5567,network_sync_gateway,root,52.1,13.2,667,163,running,11d 19h
2026-03-16 07:05:00,2234,security_auth_srv,root,83.8,17.5,957,150,running,13d 4h
2026-03-16 07:05:00,3341,log_collector,srv_sagitario,68.2,10.4,1205,123,running,4d 8h
2026-03-16 07:05:00,4456,alert_generator,srv_sagitario,51.3,9.9,1036,116,running,28d 19h
2026-03-16 07:05:00,5578,historical_archiver,srv_sagitario,88.3,18.8,1433,130,running,24d 10h
2026-03-16 07:05:00,1123,backup_engine,root,52.2,12.9,881,175,running,16d 0h
2026-03-16 07:05:00,2245,audit_service,root,62.7,21.4,690,168,running,19d 11h
2026-03-16 07:05:00,8876,maintenance_shell,leticia,0.0,0.1,36,0,stopped,16d 19h
2026-03-16 07:06:00,3456,proc_asm,srv_sagitario,74.4,9.9,266,170,running,28d 3h
2026-03-16 07:06:00,1234,proc_correlation,srv_sagitario,84.7,11.2,1075,203,running,12d 1h
2026-03-16 07:06:00,9921,proc_db,db_admin,70.7,11.2,841,134,running,3d 12h
2026-03-16 07:06:00,8854,radar_data_ingestion,srv_sagitario,79.4,19.0,1526,145,running,22d 19h
2026-03-16 07:06:00,4432,flight_plan_manager,srv_sagitario,88.9,11.3,944,160,running,18d 11h
2026-03-16 07:06:00,7685,traffic_control_gui,leticia,54.0,11.8,332,175,running,2d 1h
2026-03-16 07:06:00,1102,ops_reporting_srv,srv_sagitario,60.0,13.8,555,170,running,20d 16h
2026-03-16 07:06:00,5567,network_sync_gateway,root,86.9,7.8,1512,150,running,24d 9h
2026-03-16 07:06:00,2234,security_auth_srv,root,67.8,14.0,1701,175,running,19d 9h
2026-03-16 07:06:00,3341,log_collector,srv_sagitario,45.7,16.5,1103,152,running,19d 9h
2026-03-16 07:06:00,4456,alert_generator,srv_sagitario,77.6,15.7,1472,198,running,16d 8h
2026-03-16 07:06:00,5578,historical_archiver,srv_sagitario,1.6,4.7,315,7,sleeping,24d 1h
2026-03-16 07:06:00,1123,backup_engine,root,52.7,17.3,1028,190,running,5d 21h
2026-03-16 07:06:00,2245,audit_service,root,70.8,6.9,288,199,running,15d 10h
2026-03-16 07:06:00,8876,maintenance_shell,leticia,0.0,0.6,52,0,stopped,23d 6h
2026-03-16 07:07:00,3456,proc_asm,srv_sagitario,79.9,19.8,1756,170,running,24d 1h
2026-03-16 07:07:00,1234,proc_correlation,srv_sagitario,68.3,10.5,1606,181,running,16d 16h
2026-03-16 07:07:00,9921,proc_db,db_admin,88.1,20.5,951,168,running,18d 11h
2026-03-16 07:07:00,8854,radar_data_ingestion,srv_sagitario,84.0,15.9,1669,197,running,9d 19h
2026-03-16 07:07:00,4432,flight_plan_manager,srv_sagitario,88.1,14.5,710,145,running,10d 9h
2026-03-16 07:07:00,7685,traffic_control_gui,leticia,76.1,10.4,964,172,running,18d 23h
2026-03-16 07:07:00,1102,ops_reporting_srv,srv_sagitario,50.5,14.2,1058,196,running,27d 11h
2026-03-16 07:07:00,5567,network_sync_gateway,root,1.6,1.9,167,2,sleeping,12d 14h
2026-03-16 07:07:00,2234,security_auth_srv,root,78.6,8.4,1353,137,running,9d 17h
2026-03-16 07:07:00,3341,log_collector,srv_sagitario,51.2,17.6,740,188,running,8d 1h
2026-03-16 07:07:00,4456,alert_generator,srv_sagitario,68.9,9.0,455,191,running,14d 10h
2026-03-16 07:07:00,5578,historical_archiver,srv_sagitario,49.5,7.3,1377,208,running,30d 5h
2026-03-16 07:07:00,1123,backup_engine,root,87.1,13.1,658,170,running,25d 9h
2026-03-16 07:07:00,2245,audit_service,root,74.1,6.5,1425,208,running,8d 17h
2026-03-16 07:07:00,8876,maintenance_shell,leticia,0.0,1.1,4,0,stopped,30d 5h
2026-03-16 07:08:00,3456,proc_asm,srv_sagitario,82.7,22.0,1063,114,running,26d 15h
2026-03-16 07:08:00,1234,proc_correlation,srv_sagitario,78.7,19.9,268,147,running,10d 18h
2026-03-16 07:08:00,9921,proc_db,db_admin,86.8,9.8,1563,152,running,18d 16h
2026-03-16 07:08:00,8854,radar_data_ingestion,srv_sagitario,87.2,13.6,808,218,running,7d 3h
2026-03-16 07:08:00,4432,flight_plan_manager,srv_sagitario,77.9,9.4,631,192,running,1d 23h
2026-03-16 07:08:00,7685,traffic_control_gui,leticia,58.3,17.9,609,196,running,20d 20h
2026-03-16 07:08:00,1102,ops_reporting_srv,srv_sagitario,82.2,10.6,1070,175,running,22d 3h
2026-03-16 07:08:00,5567,network_sync_gateway,root,51.3,20.9,263,151,running,9d 12h
2026-03-16 07:08:00,2234,security_auth_srv,root,78.9,10.1,1730,152,running,19d 0h
2026-03-16 07:08:00,3341,log_collector,srv_sagitario,61.2,6.1,492,140,running,15d 9h
2026-03-16 07:08:00,4456,alert_generator,srv_sagitario,75.9,18.1,1663,200,running,4d 20h
2026-03-16 07:08:00,5578,historical_archiver,srv_sagitario,0.6,3.8,132,4,sleeping,16d 4h
2026-03-16 07:08:00,1123,backup_engine,root,89.5,12.1,1374,157,running,30d 15h
2026-03-16 07:08:00,2245,audit_service,root,81.1,8.7,756,215,running,22d 19h
2026-03-16 07:08:00,8876,maintenance_shell,leticia,0.0,1.3,10,0,stopped,17d 14h
2026-03-16 07:09:00,3456,proc_asm,srv_sagitario,17.8,6.9,1371,56,running,29d 16h
2026-03-16 07:09:00,1234,proc_correlation,srv_sagitario,22.5,10.6,1315,30,running,15d 3h
2026-03-16 07:09:00,9921,proc_db,db_admin,1.4,3.0,281,14,sleeping,26d 1h
2026-03-16 07:09:00,8854,radar_data_ingestion,srv_sagitario,21.9,14.6,1394,49,running,15d 21h
2026-03-16 07:09:00,4432,flight_plan_manager,srv_sagitario,1.4,2.5,21,6,sleeping,19d 2h
2026-03-16 07:09:00,7685,traffic_control_gui,leticia,0.0,0.5,8,0,stopped,18d 1h
2026-03-16 07:09:00,1102,ops_reporting_srv,srv_sagitario,9.9,5.5,1087,50,running,6d 4h
2026-03-16 07:09:00,5567,network_sync_gateway,root,34.4,21.4,1016,61,running,29d 12h
2026-03-16 07:09:00,2234,security_auth_srv,root,1.8,2.4,61,4,sleeping,21d 11h
2026-03-16 07:09:00,3341,log_collector,srv_sagitario,2.0,2.5,85,7,sleeping,27d 0h
2026-03-16 07:09:00,4456,alert_generator,srv_sagitario,34.4,16.4,1365,49,running,14d 17h
2026-03-16 07:09:00,5578,historical_archiver,srv_sagitario,0.5,2.9,99,8,sleeping,7d 23h
2026-03-16 07:09:00,1123,backup_engine,root,8.9,12.1,282,62,running,8d 6h
2026-03-16 07:09:00,2245,audit_service,root,1.2,2.8,44,7,sleeping,24d 1h
2026-03-16 07:09:00,8876,maintenance_shell,leticia,0.0,0.4,27,0,stopped,25d 1h
2026-03-16 07:10:00,3456,proc_asm,srv_sagitario,34.8,18.9,1748,34,running,19d 10h
2026-03-16 07:10:00,1234,proc_correlation,srv_sagitario,28.9,9.0,543,40,running,22d 16h
2026-03-16 07:10:00,9921,proc_db,db_admin,16.1,14.5,1461,23,running,29d 23h
2026-03-16 07:10:00,8854,radar_data_ingestion,srv_sagitario,1.3,2.7,273,1,sleeping,12d 20h
2026-03-16 07:10:00,4432,flight_plan_manager,srv_sagitario,1.6,2.0,233,13,sleeping,5d 9h
2026-03-16 07:10:00,7685,traffic_control_gui,leticia,0.0,1.1,60,0,stopped,8d 7h
2026-03-16 07:10:00,1102,ops_reporting_srv,srv_sagitario,1.4,4.9,49,13,sleeping,14d 17h
2026-03-16 07:10:00,5567,network_sync_gateway,root,0.8,1.7,189,2,sleeping,30d 14h
2026-03-16 07:10:00,2234,security_auth_srv,root,10.5,19.1,355,66,running,9d 12h
2026-03-16 07:10:00,3341,log_collector,srv_sagitario,24.3,8.2,1453,24,running,24d 21h
2026-03-16 07:10:00,4456,alert_generator,srv_sagitario,1.0,5.2,190,9,sleeping,30d 0h
2026-03-16 07:10:00,5578,historical_archiver,srv_sagitario,0.4,4.5,265,7,sleeping,23d 19h
2026-03-16 07:10:00,1123,backup_engine,root,18.7,14.4,829,35,running,13d 14h
2026-03-16 07:10:00,2245,audit_service,root,0.7,1.7,282,15,sleeping,15d 3h
2026-03-16 07:10:00,8876,maintenance_shell,leticia,1.4,4.6,183,6,sleeping,12d 10h
2026-03-16 07:11:00,3456,proc_asm,srv_sagitario,23.2,17.6,283,34,running,9d 17h
2026-03-16 07:11:00,1234,proc_correlation,srv_sagitario,1.2,2.6,98,6,sleeping,11d 7h
2026-03-16 07:11:00,9921,proc_db,db_admin,30.5,14.4,1652,51,running,11d 8h
2026-03-16 07:11:00,8854,radar_data_ingestion,srv_sagitario,1.0,4.4,271,14,sleeping,6d 23h
2026-03-16 07:11:00,4432,flight_plan_manager,srv_sagitario,0.3,4.4,270,5,sleeping,30d 17h
2026-03-16 07:11:00,7685,traffic_control_gui,leticia,1.9,3.2,58,1,sleeping,25d 0h
2026-03-16 07:11:00,1102,ops_reporting_srv,srv_sagitario,1.7,1.5,97,0,sleeping,7d 16h
2026-03-16 07:11:00,5567,network_sync_gateway,root,0.1,3.9,335,15,sleeping,22d 15h
2026-03-16 07:11:00,2234,security_auth_srv,root,1.1,2.6,28,8,sleeping,18d 9h
2026-03-16 07:11:00,3341,log_collector,srv_sagitario,1.6,4.1,111,3,sleeping,30d 3h
2026-03-16 07:11:00,4456,alert_generator,srv_sagitario,0.5,3.8,149,11,sleeping,9d 12h
2026-03-16 07:11:00,5578,historical_archiver,srv_sagitario,1.9,2.9,144,7,sleeping,10d 21h
2026-03-16 07:11:00,1123,backup_engine,root,10.2,17.9,441,61,running,13d 12h
2026-03-16 07:11:00,2245,audit_service,root,1.0,3.9,107,2,sleeping,16d 13h
2026-03-16 07:11:00,8876,maintenance_shell,leticia,0.7,5.9,68,1,sleeping,8d 6h
2026-03-16 07:12:00,3456,proc_asm,srv_sagitario,1.4,3.5,158,1,sleeping,30d 2h
2026-03-16 07:12:00,1234,proc_correlation,srv_sagitario,0.6,3.3,36,5,sleeping,30d 10h
2026-03-16 07:12:00,9921,proc_db,db_admin,13.6,17.8,1709,29,running,27d 12h
2026-03-16 07:12:00,8854,radar_data_ingestion,srv_sagitario,0.6,3.5,310,12,sleeping,22d 17h
2026-03-16 07:12:00,4432,flight_plan_manager,srv_sagitario,28.4,18.4,1661,28,running,24d 2h
2026-03-16 07:12:00,7685,traffic_control_gui,leticia,0.0,1.5,6,0,stopped,4d 13h
2026-03-16 07:12:00,1102,ops_reporting_srv,srv_sagitario,0.2,3.7,334,12,sleeping,25d 10h
2026-03-16 07:12:00,5567,network_sync_gateway,root,0.5,6.0,271,7,sleeping,12d 17h
2026-03-16 07:12:00,2234,security_auth_srv,root,19.7,15.0,1028,63,running,3d 19h
2026-03-16 07:12:00,3341,log_collector,srv_sagitario,0.5,0.6,157,4,sleeping,13d 22h
2026-03-16 07:12:00,4456,alert_generator,srv_sagitario,12.2,10.4,468,44,running,3d 0h
2026-03-16 07:12:00,5578,historical_archiver,srv_sagitario,20.0,9.6,521,68,running,3d 5h
2026-03-16 07:12:00,1123,backup_engine,root,1.1,3.2,72,0,sleeping,3d 11h
2026-03-16 07:12:00,2245,audit_service,root,1.2,4.7,217,0,sleeping,10d 13h
2026-03-16 07:12:00,8876,maintenance_shell,leticia,0.0,0.1,71,0,stopped,29d 7h
2026-03-16 07:13:00,3456,proc_asm,srv_sagitario,12.6,7.9,800,44,running,10d 8h
2026-03-16 07:13:00,1234,proc_correlation,srv_sagitario,9.7,9.7,863,47,running,16d 2h
2026-03-16 07:13:00,9921,proc_db,db_admin,33.5,15.6,1466,66,running,20d 6h
2026-03-16 07:13:00,8854,radar_data_ingestion,srv_sagitario,11.7,21.1,930,20,running,27d 19h
2026-03-16 07:13:00,4432,flight_plan_manager,srv_sagitario,31.3,10.7,1583,48,running,20d 4h
2026-03-16 07:13:00,7685,traffic_control_gui,leticia,0.0,0.9,88,0,stopped,7d 15h
2026-03-16 07:13:00,1102,ops_reporting_srv,srv_sagitario,1.9,5.8,169,15,sleeping,19d 7h
2026-03-16 07:13:00,5567,network_sync_gateway,root,0.6,4.8,206,3,sleeping,30d 18h
2026-03-16 07:13:00,2234,security_auth_srv,root,2.0,1.2,301,0,sleeping,24d 14h
2026-03-16 07:13:00,3341,log_collector,srv_sagitario,13.7,19.1,391,38,running,27d 13h
2026-03-16 07:13:00,4456,alert_generator,srv_sagitario,11.8,9.1,1598,39,running,5d 22h
2026-03-16 07:13:00,5578,historical_archiver,srv_sagitario,0.8,2.8,326,15,sleeping,19d 12h
2026-03-16 07:13:00,1123,backup_engine,root,1.8,5.2,234,1,sleeping,26d 11h
2026-03-16 07:13:00,2245,audit_service,root,29.9,15.8,424,58,running,4d 7h
2026-03-16 07:13:00,8876,maintenance_shell,leticia,0.7,4.0,42,12,sleeping,25d 10h
2026-03-16 07:14:00,3456,proc_asm,srv_sagitario,0.9,0.3,152,7,sleeping,17d 23h
2026-03-16 07:14:00,1234,proc_correlation,srv_sagitario,23.7,8.8,1016,56,running,13d 14h
2026-03-16 07:14:00,9921,proc_db,db_admin,1.2,3.1,196,0,sleeping,16d 3h
2026-03-16 07:14:00,8854,radar_data_ingestion,srv_sagitario,32.9,7.0,1745,25,running,5d 11h
2026-03-16 07:14:00,4432,flight_plan_manager,srv_sagitario,20.3,13.9,963,33,running,16d 3h
2026-03-16 07:14:00,7685,traffic_control_gui,leticia,0.0,1.0,40,0,stopped,3d 9h
2026-03-16 07:14:00,1102,ops_reporting_srv,srv_sagitario,1.4,0.3,195,3,sleeping,22d 5h
2026-03-16 07:14:00,5567,network_sync_gateway,root,28.0,8.0,577,53,running,11d 17h
2026-03-16 07:14:00,2234,security_auth_srv,root,0.9,4.8,342,5,sleeping,6d 20h
2026-03-16 07:14:00,3341,log_collector,srv_sagitario,18.7,15.4,654,67,running,15d 18h
2026-03-16 07:14:00,4456,alert_generator,srv_sagitario,0.0,1.4,162,2,sleeping,19d 3h
2026-03-16 07:14:00,5578,historical_archiver,srv_sagitario,22.5,10.5,1187,43,running,4d 8h
2026-03-16 07:14:00,1123,backup_engine,root,21.2,10.3,1045,60,running,20d 12h
2026-03-16 07:14:00,2245,audit_service,root,0.7,5.1,336,5,sleeping,27d 21h
2026-03-16 07:14:00,8876,maintenance_shell,leticia,0.6,3.8,63,4,sleeping,11d 3h
2026-03-16 07:15:00,3456,proc_asm,srv_sagitario,11.2,16.8,1296,43,running,13d 13h
2026-03-16 07:15:00,1234,proc_correlation,srv_sagitario,23.5,8.2,1551,47,running,18d 22h
2026-03-16 07:15:00,9921,proc_db,db_admin,1.9,1.2,105,15,sleeping,10d 4h
2026-03-16 07:15:00,8854,radar_data_ingestion,srv_sagitario,30.7,5.9,985,59,running,1d 15h
2026-03-16 07:15:00,4432,flight_plan_manager,srv_sagitario,30.0,13.6,1263,55,running,14d 21h
2026-03-16 07:15:00,7685,traffic_control_gui,leticia,0.0,1.1,56,0,stopped,16d 5h
2026-03-16 07:15:00,1102,ops_reporting_srv,srv_sagitario,0.1,4.6,169,1,sleeping,9d 7h
2026-03-16 07:15:00,5567,network_sync_gateway,root,0.3,2.9,273,3,sleeping,19d 3h
2026-03-16 07:15:00,2234,security_auth_srv,root,1.1,5.9,297,1,sleeping,25d 23h
2026-03-16 07:15:00,3341,log_collector,srv_sagitario,0.4,2.7,146,9,sleeping,28d 1h
2026-03-16 07:15:00,4456,alert_generator,srv_sagitario,0.7,4.9,244,3,sleeping,25d 7h
2026-03-16 07:15:00,5578,historical_archiver,srv_sagitario,1.5,4.2,332,13,sleeping,6d 19h
2026-03-16 07:15:00,1123,backup_engine,root,0.4,1.4,50,11,sleeping,18d 8h
2026-03-16 07:15:00,2245,audit_service,root,0.3,5.9,169,9,sleeping,19d 8h
2026-03-16 07:15:00,8876,maintenance_shell,leticia,1.0,5.4,68,4,sleeping,25d 13h
